Car_Id,Car_Name,Year,Selling_Price_Lakh,Present_Price_Lakh,Kms_Driven,Fuel_Type,Seller_Type,Transmission,Owner
4303,Hero Passion X Pro,2016,0.43,0.95,28300,Petrol,Individual,Manual,0
4304,Corolla Altis,2012,2.97,17.15,138100,Petrol,Dealer,Manual,0
4305,Royal Enfield Classic 350,2013,0.23,1.18,204800,Petrol,Dealer,Manual,0
4306,Honda Cb Shine,2012,0.15,0.46,98000,Petrol,Individual,Manual,0
4307,City,2012,3.52,11.34,91600,Petrol,Dealer,Manual,0
4308,Corolla Altis,2011,3.33,17.27,161200,Petrol,Individual,Manual,0
4309,I20,2014,1.2,6.56,59100,Petrol,Dealer,Manual,0
4310,Amaze,2014,1.76,6.89,95600,Petrol,Dealer,Manual,0
4311,City,2011,1.79,12.48,136300,Petrol,Dealer,Manual,0
4312,Bajaj Pulsar Ns 200,2013,0.14,0.79,167800,Petrol,Individual,Manual,0
4313,Bajaj Pulsar 220 F,2011,0.32,1.17,185900,Petrol,Dealer,Manual,0
4314,Verna,2012,1.7,9.65,134500,Petrol,Dealer,Manual,0
4315,Honda Activa 4G,2017,0.17,0.61,84900,Petrol,Dealer,Automatic,0
4316,I20,2013,1.56,7.81,179100,Petrol,Dealer,Manual,0
4317,Corolla Altis,2010,3.05,16.76,155300,Petrol,Individual,Manual,0
4318,Ktm Rc390,2015,0.69,2.26,218600,Petrol,Dealer,Manual,0
4319,Alto K10,2012,0.61,3.53,98800,Petrol,Dealer,Manual,0
4320,Bajaj Pulsar  Ns 200,2014,0.34,1.33,80500,Petrol,Dealer,Manual,0
4321,Sx4,2009,2.66,8.46,133000,Petrol,Individual,Manual,0
4322,Brio,2012,1.98,6.19,143000,Petrol,Dealer,Manual,0
4323,Creta,2015,3.47,13.23,102500,Diesel,Dealer,Manual,0
4324,Eon,2014,0.79,4.71,57800,Petrol,Individual,Manual,0
4325,Bajaj Avenger 220,2016,0.42,0.91,108200,Petrol,Individual,Manual,0
4326,Honda Activa 4G,2017,0.18,0.41,63100,Petrol,Dealer,Automatic,0
4327,Yamaha Fz S V 2.0,2017,0.38,1.27,106400,Petrol,Individual,Manual,0
4328,Royal Enfield Thunder 350,2013,0.63,1.84,151700,Petrol,Individual,Manual,0
4329,Corolla Altis,2014,5.22,16.04,100300,Petrol,Dealer,Manual,0
4330,Verna,2015,2.83,9.84,105700,Petrol,Dealer,Manual,0
4331,Ktm 390 Duke ,2014,0.47,2.97,100900,Petrol,Individual,Manual,0
4332,City,2014,3.56,10.57,62600,Petrol,Dealer,Manual,0
4333,Bajaj Pulsar 220 F,2010,0.21,1.29,96700,Petrol,Individual,Manual,0
4334,Hero Super Splendor,2005,0.1,0.63,197500,Petrol,Individual,Manual,0
4335,Hero Honda Cbz Extreme,2011,0.25,1.1,145900,Petrol,Dealer,Manual,0
4336,Yamaha Fz  V 2.0,2015,0.24,0.67,165800,Petrol,Dealer,Manual,1
4337,City,2007,4.0,12.7,169400,Petrol,Dealer,Manual,0
4338,Tvs Apache Rtr 160,2017,0.27,0.65,61100,Petrol,Dealer,Manual,0
4339,Corolla Altis,2013,3.75,17.46,174800,Petrol,Dealer,Manual,0
4340,I20,2010,1.62,7.02,271300,Petrol,Dealer,Manual,0
4341,Swift,2017,2.93,6.66,71700,Petrol,Dealer,Manual,0
4342,Hero Honda Passion Pro,2012,0.36,1.09,110500,Petrol,Individual,Manual,0
4343,Verna,2016,3.2,8.33,21400,Petrol,Dealer,Manual,0
4344,Swift,2016,2.54,6.45,65900,Petrol,Dealer,Manual,0
4345,Grand I10,2015,1.15,5.28,105800,Petrol,Individual,Manual,0
4346,Eon,2014,1.31,4.37,198500,Petrol,Individual,Manual,0
4347,Corolla Altis,2012,3.36,16.85,144400,Petrol,Individual,Manual,0
4348,Jazz,2010,2.43,8.29,180700,Petrol,Individual,Manual,0
4349,Dzire,2010,2.11,7.42,113000,Diesel,Dealer,Manual,0
4350,Eon,2013,1.23,4.09,104600,Petrol,Dealer,Manual,0
4351,Amaze,2015,1.65,5.68,101500,Petrol,Dealer,Manual,0
4352,Wagon R,2009,0.54,3.93,165900,Petrol,Dealer,Manual,0
4353,Bajaj Pulsar 220 F,2013,0.39,1.75,128000,Petrol,Individual,Manual,0
4354,Honda Karizma,2011,0.37,1.88,187100,Petrol,Dealer,Manual,0
4355,Ciaz,2017,2.63,10.23,66900,Petrol,Dealer,Manual,0
4356,Wagon R,2006,0.75,4.31,161100,Petrol,Dealer,Manual,0
4357,I20,2012,1.9,6.19,124700,Petrol,Dealer,Manual,3
4358,Ktm Rc390,2015,0.36,1.9,109000,Petrol,Dealer,Manual,0
4359,Swift,2014,2.44,6.28,111600,Petrol,Individual,Manual,1
4360,Alto K10,2014,1.12,3.43,107100,Petrol,Dealer,Manual,0
4361,Wagon R,2008,1.11,5.1,314700,Petrol,Dealer,Manual,0
4362,Bajaj Discover 125,2012,0.1,0.46,154100,Petrol,Dealer,Manual,0
4363,Brio,2014,1.32,5.57,90000,Petrol,Individual,Manual,0
4364,Hero Glamour,2013,0.21,1.07,79700,Petrol,Dealer,Manual,0
4365,City,2006,2.2,12.62,186200,Petrol,Dealer,Manual,0
4366,Bajaj Pulsar 220 F,2010,0.12,0.75,64200,Petrol,Dealer,Manual,0
4367,Ritz,2014,1.42,5.17,191100,Petrol,Individual,Manual,0
4368,City,2007,2.27,11.44,267900,Petrol,Dealer,Manual,0
4369,Sx4,2012,1.86,7.87,158800,Petrol,Individual,Manual,1
4370,City,2009,3.18,11.99,190700,Petrol,Individual,Manual,0
4371,Eon,2013,0.85,3.96,58300,Petrol,Individual,Manual,0
4372,Honda Cb Shine,2007,0.15,0.69,139200,Petrol,Dealer,Manual,0
4373,Ritz,2014,1.25,4.95,195300,Petrol,Dealer,Manual,0
4374,Yamaha Fz S V 2.0,2015,0.22,0.67,111800,Petrol,Dealer,Manual,1
4375,Amaze,2015,2.05,6.62,81200,Petrol,Dealer,Manual,0
4376,Verna,2015,3.26,9.77,100500,Petrol,Individual,Manual,0
4377,Elantra,2015,4.96,15.31,96000,Diesel,Individual,Automatic,0
4378,Royal Enfield Classic 350,2013,0.44,1.18,88500,Petrol,Individual,Manual,1
4379,Grand I10,2014,2.5,6.18,177700,Petrol,Individual,Manual,0
4380,Bajaj Discover 125,2011,0.28,0.94,280800,Petrol,Dealer,Manual,0
4381,800,2003,0.63,2.54,111100,Petrol,Dealer,Manual,0
4382,City,2006,3.68,12.52,208100,Petrol,Individual,Manual,0
4383,Activa 3G,2010,0.18,0.58,209600,Petrol,Dealer,Automatic,0
4384,Swift,2015,1.2,6.68,86100,Petrol,Dealer,Manual,0
4385,Hero Passion X Pro,2016,0.2,0.95,89200,Petrol,Individual,Manual,0
4386,City,2007,3.26,11.74,210500,Petrol,Individual,Manual,0
4387,Innova,2013,5.98,17.93,139200,Diesel,Dealer,Manual,0
4388,Verna,2016,2.51,9.86,93100,Petrol,Dealer,Manual,0
4389,I10,2013,0.86,5.31,43000,Petrol,Individual,Manual,1
4390,Ertiga,2015,2.73,8.95,172700,Diesel,Dealer,Manual,0
4391,Xcent,2017,2.12,6.93,137400,Petrol,Individual,Manual,0
4392,I10,2012,1.33,4.4,96700,Petrol,Dealer,Manual,0
4393,Hero Honda Passion Pro,2012,0.25,0.99,58700,Petrol,Dealer,Manual,0
4394,City,2010,3.35,12.92,187000,Petrol,Dealer,Manual,0
4395,Corolla Altis,2013,4.7,18.26,216700,Petrol,Dealer,Manual,0
4396,Ertiga,2016,3.57,9.64,76900,Diesel,Dealer,Manual,0
4397,City,2008,3.03,11.64,116800,Petrol,Individual,Manual,0
4398,Dzire,2010,1.65,8.12,165400,Diesel,Individual,Manual,0
4399,Innova,2012,4.34,18.17,119800,Diesel,Individual,Manual,0
4400,Eon,2013,1.02,4.29,94700,Petrol,Individual,Manual,0
4401,Fortuner,2011,4.01,31.58,181100,Diesel,Individual,Automatic,0
4402,Wagon R,2014,1.3,4.37,106300,Petrol,Individual,Manual,0
4403,Fortuner,2016,14.55,29.68,113000,Diesel,Dealer,Automatic,0
4404,Ktm Rc200,2017,1.05,2.17,120300,Petrol,Individual,Manual,0
4405,City,2013,4.11,11.79,101500,Petrol,Individual,Manual,0
4406,City,2017,2.36,11.25,63500,Petrol,Dealer,Manual,0
4407,Bajaj Discover 125,2012,0.23,0.84,217400,Petrol,Dealer,Manual,0
4408,Honda Karizma,2010,0.37,1.12,63600,Petrol,Dealer,Manual,0
4409,Bajaj Dominar 400,2017,0.62,1.65,48200,Petrol,Dealer,Manual,0
4410,Activa 3G,2015,0.19,0.74,101500,Petrol,Dealer,Automatic,0
4411,Um Renegade Mojave,2017,0.72,2.63,90500,Petrol,Dealer,Manual,0
4412,City,2011,2.47,11.89,138400,Petrol,Dealer,Manual,0
4413,Grand I10,2013,1.97,5.34,162700,Petrol,Individual,Manual,0
4414,Yamaha Fz S V 2.0,2017,0.21,0.72,90800,Petrol,Individual,Manual,0
4415,I20,2011,1.65,6.51,123400,Petrol,Dealer,Manual,0
4416,Etios Cross,2015,2.06,7.92,102300,Petrol,Dealer,Manual,0
4417,Yamaha Fz  V 2.0,2015,0.19,0.67,157100,Petrol,Individual,Manual,0
4418,Elantra,2015,2.94,15.38,62500,Diesel,Individual,Automatic,0
4419,Fortuner,2011,8.7,29.99,119000,Diesel,Individual,Automatic,0
4420,Bajaj Pulsar 150,2013,0.29,1.5,156900,Petrol,Dealer,Manual,0
4421,I10,2012,1.57,5.86,176500,Petrol,Individual,Manual,0
4422,City,2007,3.48,11.78,305800,Petrol,Individual,Manual,0
4423,Ciaz,2015,3.13,9.49,93100,Petrol,Dealer,Manual,0
4424,Bajaj Pulsar 135 Ls,2014,0.16,0.59,82200,Petrol,Dealer,Manual,0
4425,Yamaha Fz  V 2.0,2016,0.26,0.67,48300,Petrol,Dealer,Manual,0
4426,Corolla Altis,2010,5.21,18.36,163400,Petrol,Dealer,Manual,0
4427,Grand I10,2015,1.41,6.79,54400,Petrol,Individual,Manual,0
4428,Innova,2013,2.44,16.8,186200,Diesel,Dealer,Manual,0
4429,Ktm Rc200,2016,0.49,2.06,85400,Petrol,Dealer,Manual,0
4430,Ktm Rc200,2016,0.49,1.42,111000,Petrol,Dealer,Manual,0
4431,I20,2011,2.16,7.69,129500,Petrol,Individual,Manual,0
4432,Verna,2013,2.07,9.5,139500,Petrol,Dealer,Manual,0
4433,Bajaj Avenger 220,2016,0.38,0.76,115800,Petrol,Dealer,Manual,0
4434,Ertiga,2016,2.76,9.76,53300,Diesel,Individual,Manual,0
4435,Swift,2012,0.93,6.46,99600,Petrol,Individual,Manual,0
4436,Wagon R,2012,0.94,4.13,72300,Petrol,Dealer,Manual,0
4437,Ertiga,2015,2.37,10.4,30300,Diesel,Dealer,Manual,0
4438,Brio,2012,1.63,5.99,83900,Petrol,Individual,Manual,0
4439,I20,2016,1.84,7.3,47400,Petrol,Individual,Manual,0
4440,Ciaz,2017,2.96,9.32,71600,Petrol,Dealer,Manual,1
4441,I10,2013,0.61,4.11,84200,Petrol,Individual,Manual,0
4442,Royal Enfield Classic 350,2017,0.6,1.76,34400,Petrol,Individual,Manual,0
4443,Corolla Altis,2010,2.38,17.71,246600,Petrol,Individual,Manual,0
4444,Honda Activa 4G,2017,0.2,0.85,50300,Petrol,Individual,Automatic,0
4445,Bajaj Pulsar 150,2014,0.15,0.89,201300,Petrol,Dealer,Manual,0
4446,Verna,2016,3.61,10.21,110500,Petrol,Dealer,Manual,0
4447,Royal Enfield Thunder 350,2011,0.71,2.41,139300,Petrol,Dealer,Manual,0
4448,I10,2011,0.54,4.48,60300,Petrol,Individual,Manual,0
4449,City,2016,3.95,11.25,48200,Petrol,Individual,Manual,0
4450,City,2015,4.55,12.61,117500,Petrol,Dealer,Manual,0
4451,Honda Cb Hornet 160R,2016,0.26,0.98,114600,Petrol,Dealer,Manual,0
4452,Honda Karizma,2011,0.29,1.08,80300,Petrol,Individual,Manual,0
4453,Sx4,2012,1.73,8.65,153100,Petrol,Individual,Manual,0
4454,Grand I10,2014,1.03,5.58,118800,Petrol,Dealer,Manual,0
4455,Jazz,2011,2.68,8.26,145100,Petrol,Dealer,Manual,0
4456,City,2011,3.5,11.47,162300,Petrol,Dealer,Manual,0
4457,City,2009,2.78,11.78,64400,Petrol,Individual,Manual,0
4458,City,2015,3.13,12.56,194600,Petrol,Dealer,Manual,0
4459,Ignis,2017,2.37,5.64,57800,Petrol,Individual,Manual,0
4460,Innova,2016,8.85,18.53,127700,Diesel,Individual,Manual,0
4461,Etios G,2015,1.96,5.92,36400,Petrol,Dealer,Manual,0
4462,Jazz,2011,2.17,7.61,149500,Petrol,Dealer,Manual,0
4463,Brio,2015,2.61,5.78,87000,Petrol,Dealer,Manual,0
4464,Hero  Ignitor Disc,2013,0.14,0.56,68100,Petrol,Dealer,Manual,0
4465,Jazz,2017,2.27,8.56,107200,Petrol,Individual,Manual,0
4466,Etios Liva,2014,1.33,7.22,136300,Diesel,Dealer,Manual,1
4467,Xcent,2014,2.45,6.55,86300,Petrol,Dealer,Manual,0
4468,Yamaha Fz  V 2.0,2015,0.62,1.59,183500,Petrol,Dealer,Manual,0
4469,Bajaj Pulsar 150,2007,0.22,1.15,36500,Petrol,Dealer,Manual,0
4470,City,2016,4.08,11.06,78100,Petrol,Dealer,Manual,0
4471,Hero Glamour,2013,0.57,1.68,51300,Petrol,Individual,Manual,0
4472,Amaze,2014,1.61,6.82,125800,Petrol,Individual,Manual,0
4473,Corolla Altis,2011,4.85,19.04,113200,Petrol,Individual,Manual,0
4474,Omni,2012,0.34,2.71,136000,Petrol,Dealer,Manual,0
4475,Amaze,2014,2.31,6.84,188100,Petrol,Individual,Manual,0
4476,I10,2011,1.1,4.17,177900,Petrol,Dealer,Manual,0
4477,Eon,2013,0.95,4.95,176100,Petrol,Dealer,Manual,0
4478,I20,2010,1.44,7.1,116300,Petrol,Individual,Manual,0
4479,Verna,2017,3.02,9.94,111000,Petrol,Dealer,Manual,0
4480,Yamaha Fz  V 2.0,2016,0.22,0.67,130100,Petrol,Dealer,Manual,0
4481,Suzuki Access 125,2008,0.1,0.46,141700,Petrol,Dealer,Automatic,0
4482,Etios Liva,2014,2.57,6.68,154600,Diesel,Dealer,Manual,0
4483,Royal Enfield Classic 350,2016,0.46,1.18,116800,Petrol,Dealer,Manual,0
4484,Verna,2013,3.44,9.99,157200,Petrol,Dealer,Manual,0
4485,I20,2010,1.28,6.51,201000,Petrol,Individual,Manual,0
4486,Yamaha Fz S V 2.0,2015,0.14,0.67,58900,Petrol,Dealer,Manual,0
4487,Honda Cb Trigger,2013,0.12,0.58,148400,Petrol,Dealer,Manual,0
4488,Ktm 390 Duke ,2014,0.43,2.33,199400,Petrol,Dealer,Manual,0
4489,Xcent,2017,1.54,7.43,81300,Petrol,Dealer,Manual,0
4490,Jazz,2013,2.41,8.05,125600,Petrol,Dealer,Manual,0
4491,Tvs Apache Rtr 160,2016,0.25,0.65,68300,Petrol,Dealer,Manual,0
4492,Brio,2015,1.4,6.17,45900,Petrol,Individual,Manual,0
4493,Elantra,2015,3.61,15.4,58500,Diesel,Individual,Automatic,0
4494,Alto K10,2012,0.62,3.69,199600,Petrol,Dealer,Manual,0
4495,City,2016,2.35,10.8,60100,Petrol,Dealer,Manual,0
4496,Yamaha Fz  V 2.0,2015,0.2,0.67,80200,Petrol,Dealer,Manual,0
4497,Honda Cb Twister,2012,0.13,0.41,153000,Petrol,Dealer,Manual,0
4498,City,2017,3.5,11.54,122300,Petrol,Dealer,Manual,0
4499,City,2017,5.78,12.0,58000,Petrol,Dealer,Manual,0
4500,City,2006,3.78,11.69,98400,Petrol,Dealer,Manual,0
4501,Fortuner,2015,7.63,29.27,147400,Diesel,Individual,Automatic,0
4502,Verna,2012,2.57,8.94,158500,Petrol,Dealer,Manual,0
4503,Royal Enfield Classic 500,2010,0.21,1.4,108500,Petrol,Individual,Manual,0
4504,Ciaz,2015,3.03,9.09,147500,Petrol,Dealer,Manual,0
4505,Bajaj Dominar 400,2017,0.99,2.05,115700,Petrol,Individual,Manual,0
4506,Bajaj Avenger 220 Dtsi,2010,0.26,0.96,193200,Petrol,Individual,Manual,0
4507,Bajaj Pulsar Ns 200,2013,0.13,0.82,230200,Petrol,Individual,Manual,0
4508,Ertiga,2015,2.79,9.59,86000,Diesel,Dealer,Manual,0
4509,Bajaj  Ct 100,2015,0.1,0.26,67100,Petrol,Dealer,Manual,0
4510,Activa 3G,2009,0.21,0.66,317000,Petrol,Dealer,Automatic,0
4511,Corolla Altis,2009,2.3,17.56,91500,Petrol,Dealer,Manual,0
4512,Honda Cb Shine,2010,0.1,0.48,49600,Petrol,Individual,Manual,0
4513,Fortuner,2010,6.7,29.14,173500,Diesel,Dealer,Automatic,0
4514,Bajaj Avenger 150,2016,0.34,0.81,77900,Petrol,Dealer,Manual,0
4515,Verna,2017,3.59,10.18,51900,Petrol,Dealer,Manual,0
4516,Alto K10,2014,0.89,2.82,115200,Petrol,Dealer,Manual,0
4517,Bajaj Pulsar Ns 200,2013,0.32,1.61,78100,Petrol,Dealer,Manual,0
4518,City,2016,4.66,12.41,104200,Petrol,Dealer,Manual,0
4519,Royal Enfield Classic 350,2013,0.34,1.18,90800,Petrol,Individual,Manual,0
4520,Hero Super Splendor,2005,0.37,1.27,162300,Petrol,Individual,Manual,0
4521,City,2006,2.39,11.37,192000,Petrol,Dealer,Manual,0
4522,Royal Enfield Classic 350,2013,0.58,2.32,103900,Petrol,Individual,Manual,0
4523,Eon,2017,2.19,5.18,93500,Petrol,Dealer,Manual,0
4524,Honda Cb Twister,2010,0.1,0.41,137000,Petrol,Dealer,Manual,0
4525,Fortuner,2014,11.79,31.49,102900,Diesel,Individual,Automatic,0
4526,Alto K10,2012,0.86,3.79,75900,Petrol,Individual,Manual,0
4527,Bajaj Pulsar Rs200,2016,0.36,1.01,97200,Petrol,Individual,Manual,0
4528,City,2016,6.08,12.28,52000,Petrol,Dealer,Manual,0
4529,Corolla Altis,2009,5.75,19.61,148500,Petrol,Individual,Manual,0
4530,Bajaj Pulsar 150,2006,0.14,0.59,149600,Petrol,Dealer,Manual,0
4531,Royal Enfield Thunder 500,2015,0.59,2.66,121100,Petrol,Individual,Manual,0
4532,Honda Karizma,2011,0.37,1.41,129800,Petrol,Dealer,Manual,0
4533,Innova,2014,5.67,18.6,166300,Diesel,Dealer,Manual,0
4534,Royal Enfield Classic 350,2013,0.21,1.43,172500,Petrol,Dealer,Manual,0
4535,Sx4,2010,1.29,7.67,180100,Petrol,Dealer,Manual,0
4536,Ciaz,2015,4.37,10.09,133000,Petrol,Dealer,Manual,0
4537,Activa 4G,2017,0.2,0.73,59100,Petrol,Individual,Automatic,0
4538,Wagon R,2010,1.39,5.31,145900,Petrol,Individual,Manual,0
4539,Honda Activa 125,2016,0.11,0.46,91300,Petrol,Individual,Automatic,0
4540,Verna,2015,3.51,8.77,99200,Petrol,Individual,Manual,0
4541,Hero Splender Ismart,2016,0.14,0.63,101700,Petrol,Dealer,Manual,0
4542,Innova,2006,2.81,18.59,192400,Diesel,Individual,Manual,0
4543,Honda Cb Hornet 160R,2017,0.31,0.7,54400,Petrol,Dealer,Manual,1
4544,Brio,2014,1.59,5.66,143900,Petrol,Dealer,Manual,0
4545,Amaze,2014,1.97,6.72,96600,Petrol,Individual,Manual,0
4546,Grand I10,2014,2.01,5.07,56900,Petrol,Individual,Manual,0
4547,Royal Enfield Classic 350,2013,0.32,1.91,85000,Petrol,Dealer,Manual,0
4548,Grand I10,2014,1.79,5.83,81300,Petrol,Dealer,Manual,0
4549,Swift,2013,1.01,6.32,136100,Petrol,Dealer,Manual,0
4550,Honda Karizma,2010,0.14,0.92,251100,Petrol,Dealer,Manual,0
4551,Xcent,2017,1.54,7.73,85600,Petrol,Dealer,Manual,0
4552,Jazz,2010,1.27,8.27,157300,Petrol,Individual,Manual,0
4553,Etios Cross,2014,2.48,7.69,130500,Petrol,Individual,Manual,0
4554,I10,2011,0.54,4.05,185400,Petrol,Dealer,Manual,1
4555,Verna,2017,4.45,9.77,68900,Petrol,Dealer,Manual,0
4556,Royal Enfield Classic 350,2014,0.39,1.45,147600,Petrol,Dealer,Manual,0
4557,Fortuner,2014,7.65,32.25,97200,Diesel,Individual,Automatic,0
4558,Honda Dream Yuga ,2017,0.18,0.91,99300,Petrol,Individual,Manual,0
4559,Fortuner,2017,13.84,29.08,76400,Diesel,Dealer,Automatic,0
4560,Hero Hunk,2007,0.14,0.71,197500,Petrol,Dealer,Manual,0
4561,Royal Enfield Thunder 500,2016,0.73,1.75,82200,Petrol,Individual,Manual,0
4562,Amaze,2014,2.62,6.24,108300,Petrol,Individual,Manual,0
4563,Honda Cbr 150,2013,0.16,1.07,119300,Petrol,Dealer,Manual,0
4564,Alto K10,2010,0.6,2.92,231500,Petrol,Dealer,Manual,0
4565,Swift,2011,0.85,6.22,192500,Petrol,Individual,Manual,0
4566,City,2007,3.39,10.19,131500,Petrol,Dealer,Manual,0
4567,Alto K10,2011,0.76,3.43,174700,Petrol,Dealer,Manual,0
4568,Royal Enfield Classic 350,2015,0.48,1.61,66100,Petrol,Dealer,Manual,0
4569,Alto K10,2016,1.74,3.64,71700,Petrol,Individual,Manual,0
4570,Yamaha Fz  V 2.0,2015,0.3,0.67,107100,Petrol,Dealer,Manual,0
4571,Hyosung Gt250R,2014,0.52,3.29,129200,Petrol,Dealer,Manual,0
4572,Royal Enfield Classic 350,2013,0.36,1.18,116500,Petrol,Dealer,Manual,0
4573,Honda Cb Unicorn,2015,0.11,0.58,84400,Petrol,Individual,Manual,0
4574,Land Cruiser,2010,30.81,93.23,95500,Diesel,Dealer,Manual,0
4575,Grand I10,2015,1.22,5.62,103600,Petrol,Dealer,Manual,0
4576,Grand I10,2015,1.68,5.62,56100,Petrol,Dealer,Manual,0
4577,Baleno,2016,3.5,7.51,84100,Petrol,Individual,Automatic,0
4578,I20,2011,2.53,8.06,126500,Petrol,Dealer,Manual,0
4579,Hero  Cbz Xtreme,2008,0.1,0.85,217000,Petrol,Dealer,Manual,0
4580,Ignis,2017,2.94,5.35,102700,Petrol,Individual,Manual,0
4581,Hero Hunk,2007,0.16,0.79,279500,Petrol,Dealer,Manual,0
4582,Sx4,2010,2.71,8.89,55100,Petrol,Dealer,Manual,0
4583,City,2014,3.93,12.63,58800,Petrol,Dealer,Manual,0
4584,Bajaj Pulsar Ns 200,2012,0.19,1.52,146100,Petrol,Dealer,Manual,0
4585,Xcent,2015,2.34,6.93,81600,Petrol,Dealer,Manual,0
4586,Innova,2006,4.04,18.07,198400,Diesel,Dealer,Manual,0
4587,Honda Cb Shine,2012,0.2,0.79,128900,Petrol,Dealer,Manual,0
4588,Hero Hunk,2007,0.2,0.85,62600,Petrol,Dealer,Manual,0
4589,Honda Cb Hornet 160R,2016,0.29,0.7,93200,Petrol,Individual,Manual,0
4590,Bajaj Pulsar Ns 200,2012,0.13,0.79,66300,Petrol,Dealer,Manual,0
4591,City,2016,5.11,11.18,86100,Petrol,Dealer,Manual,0
4592,Dzire,2011,1.23,8.29,70200,Diesel,Dealer,Manual,0
4593,I10,2011,1.12,3.54,155100,Petrol,Dealer,Manual,0
4594,Hero Hunk,2007,0.13,0.6,290000,Petrol,Dealer,Manual,0
4595,Bajaj Pulsar 150,2014,0.63,1.56,90800,Petrol,Individual,Manual,0
4596,Ciaz,2017,3.56,9.66,89000,Petrol,Dealer,Manual,0
4597,Jazz,2014,2.62,8.06,141600,Petrol,Dealer,Manual,0
4598,Corolla Altis,2013,4.35,17.5,50800,Petrol,Dealer,Manual,0
4599,City,2014,4.29,11.1,25700,Petrol,Dealer,Manual,0
4600,Fortuner,2017,8.35,30.54,67000,Diesel,Individual,Automatic,0
4601,Ritz,2014,2.23,5.98,71400,Petrol,Dealer,Manual,0
4602,Hero Honda Cbz Extreme,2011,0.11,0.92,143000,Petrol,Individual,Manual,0
4603,Tvs Apache Rtr 160,2012,0.24,0.75,69300,Petrol,Individual,Manual,0
4604,Wagon R,2006,1.3,4.42,154900,Petrol,Dealer,Manual,0
4605,I20,2013,1.66,7.27,135400,Petrol,Dealer,Manual,0
4606,Royal Enfield Classic 350,2015,0.24,1.18,127600,Petrol,Dealer,Manual,0
4607,Etios G,2014,2.06,6.0,72400,Petrol,Dealer,Manual,0
4608,Activa 3G,2015,0.12,0.42,163700,Petrol,Individual,Automatic,0
4609,Amaze,2014,2.63,6.78,98300,Petrol,Dealer,Manual,0
4610,Dzire,2012,2.5,7.37,113000,Diesel,Dealer,Manual,0
4611,Tvs Apache Rtr 160,2015,0.22,0.82,97900,Petrol,Dealer,Manual,0
4612,Honda Cb Hornet 160R,2017,0.15,0.7,40200,Petrol,Dealer,Manual,0
4613,Fortuner,2017,14.62,27.91,36000,Diesel,Dealer,Automatic,0
4614,City,2006,3.33,12.19,215300,Petrol,Dealer,Manual,0
4615,Elantra,2015,5.05,14.14,153800,Diesel,Dealer,Automatic,0
4616,Corolla Altis,2011,2.69,17.03,120800,Petrol,Dealer,Manual,1
4617,City,2008,4.34,13.05,220800,Petrol,Individual,Manual,0
4618,Jazz,2012,1.54,7.67,105400,Petrol,Individual,Manual,0
4619,City,2012,2.59,12.4,187900,Petrol,Dealer,Manual,0
4620,Hero Extreme,2013,0.51,2.05,193000,Petrol,Individual,Manual,0
4621,Bajaj Pulsar 150,2006,0.32,1.32,266800,Petrol,Dealer,Manual,0
4622,Jazz,2013,3.0,8.64,114500,Petrol,Individual,Manual,1
4623,Ciaz,2017,2.75,9.6,5800,Petrol,Dealer,Manual,0
4624,Grand I10,2014,2.15,5.66,103500,Petrol,Individual,Manual,0
4625,Etios Gd,2015,3.49,7.92,98300,Diesel,Dealer,Manual,0
4626,Creta,2015,5.67,12.87,79200,Diesel,Dealer,Manual,0
4627,Yamaha Fz S V 2.0,2017,0.35,0.67,109400,Petrol,Dealer,Manual,0
4628,Yamaha Fz  V 2.0,2015,0.3,0.67,112800,Petrol,Dealer,Manual,0
4629,Dzire,2012,1.04,7.6,134000,Diesel,Individual,Manual,0
4630,Etios G,2014,2.48,6.29,158000,Petrol,Individual,Manual,0
4631,City,2011,2.02,11.67,180600,Petrol,Dealer,Manual,0
4632,Omni,2012,0.99,3.08,181400,Petrol,Individual,Manual,0
4633,Tvs Wego,2010,0.13,0.61,157400,Petrol,Individual,Automatic,0
4634,Corolla Altis,2009,4.83,18.06,233100,Petrol,Dealer,Manual,0
4635,Fortuner,2016,5.38,28.63,64400,Diesel,Individual,Automatic,0
4636,Tvs Apache Rtr 180,2013,0.27,1.01,105600,Petrol,Individual,Manual,0
4637,Dzire,2010,1.46,7.2,225900,Diesel,Dealer,Manual,1
4638,Etios Cross,2014,1.9,8.3,198000,Petrol,Dealer,Manual,0
4639,Etios Liva,2012,1.94,5.97,155700,Diesel,Dealer,Manual,1
4640,Hero Honda Cbz Extreme,2011,0.1,0.63,88900,Petrol,Dealer,Manual,0
4641,Honda Cb Shine,2012,0.1,0.46,128800,Petrol,Dealer,Manual,0
4642,I20,2014,1.04,6.79,98000,Petrol,Dealer,Manual,0
4643,Hero Super Splendor,2005,0.14,0.46,247900,Petrol,Dealer,Manual,0
4644,City,2013,2.34,11.37,99900,Petrol,Dealer,Manual,0
4645,Hyosung Gt250R,2014,1.24,2.95,128300,Petrol,Dealer,Manual,0
4646,Hero Passion X Pro,2016,0.17,0.82,144100,Petrol,Individual,Manual,0
4647,Jazz,2014,2.67,7.9,92700,Petrol,Dealer,Manual,0
4648,Ciaz,2016,4.46,9.57,110600,Petrol,Dealer,Manual,0
4649,Corolla Altis,2012,2.09,16.75,55700,Petrol,Dealer,Manual,0
